time,x,y,yaw,vel_x,yaw_vel,ob_x,ob_y
25.13665295,0.209161953,1.778729721,82.11494408,0.15,0,,
25.18989086,0.210521342,1.788543706,82.11285351,0.15,0,,
25.23658562,0.211899317,1.798488884,82.09535222,0.15,0,,
25.30113912,0.212573238,1.803330116,82.04181943,0.15,0,,
25.36446691,0.21327316,1.808325992,81.99558314,0.15,0,,
25.43934202,0.214649205,1.818112658,81.99720177,0.15,0,,
25.50121164,0.215359021,1.823161221,81.99618876,0.15,0,,
25.5678246,0.216736274,1.832956951,81.99793902,0.15,0,,
25.61624813,0.21813423,1.84290242,82.00015931,0.15,0,,
25.68142653,0.218822795,1.847802071,82.00106317,0.15,0,,
25.73500228,0.219532269,1.852851046,82.00183894,0.15,0,,
25.78633428,0.220220935,1.857752361,82.00244907,0.15,0,,
25.84798741,0.220909675,1.862654531,82.00292591,0.15,0,,
25.90199208,0.222308338,1.872610209,82.0034967,0.15,0,,
25.95508003,0.223707448,1.882569215,82.00327608,0.15,0,,
26.00912833,0.224396679,1.887474924,82.00242455,0.15,0,,
26.07705045,0.22508598,1.892380459,82.00075462,0.15,0,,
26.140692,0.227165633,1.907143662,81.91496903,0.15,0,,
26.19890833,0.227878145,1.912151792,81.88085906,0.15,0,,
26.24599075,0.228576575,1.917050049,81.88064091,0.15,0,,
26.31608915,0.229993326,1.926985806,81.88508789,0.15,0,,
26.38850999,0.230691557,1.931882688,81.88568896,0.15,0,,
26.43117619,0.232108864,1.941824522,81.88797503,0.15,0,,
26.49057746,0.233505042,1.951620767,81.88984774,0.15,0,,
26.54261827,0.234224349,1.956668577,81.89058377,0.15,0,,
26.60693431,0.234922564,1.961568767,81.89115824,0.15,0,,
26.67843437,0.236340427,1.97152035,81.89191985,0.15,0,,
26.74031043,0.23773758,1.981326982,81.89210084,0.15,0,,
26.79842305,0.238457469,1.98637981,81.89167834,0.15,0,,
26.84478855,0.23915626,1.991284176,81.89064124,0.15,0,,
26.88560367,0.240574449,2.001236361,81.88309648,0.15,0,,
26.95279408,0.241962903,2.010930078,81.78991711,0.15,0,,
27.01418686,0.242688203,2.015952354,81.76950326,0.15,0,,
27.06747317,0.243395843,2.020846379,81.77055247,0.15,0,,
27.11802316,0.244102843,2.025737515,81.77348556,0.15,0,,
27.16989827,0.245539789,2.035676787,81.7745842,0.15,0,,
27.22449255,0.246976412,2.045616136,81.77687091,0.15,0,,
27.27424955,0.247684013,2.050512706,81.77784351,0.15,0,,
27.32580161,0.248391648,2.055410074,81.77866666,0.15,0,,
27.38002872,0.249828545,2.065355757,81.77990211,0.15,0,,
27.42851949,0.251265809,2.075305061,81.78059088,0.15,0,,
27.49273968,0.252682084,2.08510937,81.78065268,0.15,0,,
27.5552578,0.253411815,2.090160861,81.78007745,0.15,0,,
27.61445594,0.254120158,2.095063835,81.77883412,0.15,0,,
27.68851376,0.255556966,2.105007709,81.76685808,0.15,0,,
27.74262714,0.256259413,2.109852683,81.71927177,0.15,0,,
27.79995966,0.257702437,2.119723383,81.65763265,0.15,0,,
27.85639691,0.259136228,2.129506019,81.66149444,0.15,0,,
27.90821004,0.259875085,2.134547466,81.66256969,0.15,0,,
27.96376133,0.260592236,2.139441162,81.66357249,0.15,0,,
28.02988315,0.262048163,2.149378028,81.6658335,0.15,0,,
28.08205962,0.263482444,2.159169624,81.66755119,0.15,0,,
28.12578225,0.2642214,2.164215056,81.66820902,0.15,0,,
28.17422533,0.265656095,2.174011744,81.66908355,0.15,0,,
28.24377394,0.267112985,2.18396055,81.66942566,0.15,0,,
28.29720783,0.267830724,2.188861841,81.66924641,0.15,0,,
28.3612721,0.268570289,2.193911955,81.66850655,0.15,0,,
28.42596793,0.269288172,2.198813476,81.66703041,0.15,0,,
28.48754406,0.270743106,2.208744548,81.64707588,0.15,0,,
28.53983259,0.272172218,2.218424071,81.54918852,0.15,0,,
28.61156225,0.272920743,2.223463998,81.54622475,0.15,0,,
28.67707658,0.274373335,2.233242528,81.55101181,0.15,0,,
28.72094893,0.275122093,2.238283369,81.55165564,0.15,0,,
28.78755927,0.276575302,2.248068361,81.55387704,0.15,0,,
28.83234096,0.278050543,2.258004273,81.55584185,0.15,0,,
28.8901732,0.278777217,2.262899294,81.55658662,0.15,0,,
28.94920182,0.279525979,2.267943515,81.55720643,0.15,0,,
29.01898932,0.280252802,2.272840246,81.55767205,0.15,0,,
29.08308029,0.280979731,2.277737883,81.55800929,0.15,0,,
29.14106441,0.283183252,2.292584312,81.55796105,0.15,0,,
29.20594692,0.284660043,2.302533001,81.55529352,0.15,0,,
29.2428863,0.284660043,2.302533001,81.55529352,0.15,0,,
29.29780793,0.285387099,2.307430588,81.55144909,0.15,0,,
29.35462451,0.287584072,2.322133221,81.43560074,0.15,0,,
29.41410756,0.288342798,2.327173537,81.43592792,0.15,0,,
29.46387124,0.289077732,2.332056733,81.44122568,0.15,0,,
29.52746582,0.290572796,2.341989393,81.44099101,0.15,0,,
29.5819726,0.292044925,2.351771751,81.44325744,0.15,0,,
29.63610101,0.292803303,2.356812203,81.44429154,0.15,0,,
29.70894933,0.294275575,2.366599033,81.44585095,0.15,0,,
29.76716971,0.295034122,2.371642025,81.44643387,0.15,0,,
29.83454156,0.296506888,2.381434041,81.44716496,0.15,0,,
29.88622427,0.298002459,2.391378037,81.44731882,0.15,0,,
29.93635178,0.298739227,2.396276698,81.44687657,0.15,0,,
29.98074532,0.2994984,2.401323939,81.44576235,0.15,0,,
30.04960585,0.300235308,2.406222276,81.44368345,0.15,0,,
30.09519506,0.301725036,2.416114561,81.39759012,0.15,0,,
30.14784551,0.303199767,2.425815481,81.32503268,0.15,0,,
30.20094514,0.303967734,2.430850628,81.32687612,0.15,0,,
30.26209092,0.304712857,2.435737592,81.32887939,0.15,0,,
30.31574535,0.306226696,2.445664731,81.33045524,0.15,0,,
30.36917496,0.307717741,2.455444525,81.332706,0.15,0,,
30.42380452,0.308485877,2.460483717,81.33369934,0.15,0,,
30.47629166,0.309231463,2.465375511,81.3345114,0.15,0,,
30.53911829,0.310745435,2.475309877,81.3357253,0.15,0,,
30.59457731,0.312237202,2.485099516,81.33638726,0.15,0,,
30.64877057,0.313005881,2.490144071,81.33652188,0.15,0,,
30.6934402,0.313752068,2.495041011,81.33641762,0.15,0,,
30.74254322,0.315267286,2.504984034,81.33449755,0.15,0,,
30.79921079,0.316758373,2.514766896,81.32164666,0.15,0,,
30.84703207,0.316758373,2.514766896,81.32164666,0.15,0,,
30.90883517,0.319018397,2.52946667,81.2137095,0.15,0,,
30.96566939,0.319795438,2.534495788,81.21865856,0.15,0,,
31.03885961,0.321305715,2.544273077,81.21899482,0.15,0,,
31.09080291,0.322083611,2.549309204,81.22003844,0.15,0,,
31.14308047,0.322838576,2.554197472,81.22119114,0.15,0,,
31.1994338,0.324371435,2.564124349,81.2232082,0.15,0,,
31.26312304,0.325881609,2.573906294,81.22461065,0.15,0,,
31.32124376,0.326659699,2.57894679,81.22511983,0.15,0,,
31.37795496,0.327415011,2.583839945,81.22548181,0.15,0,,
31.42979217,0.328948906,2.593777301,81.22580042,0.15,0,,
31.48360062,0.330460326,2.603568809,81.22483813,0.15,0,,
31.55393004,0.331239046,2.608612961,81.2232622,0.15,0,,
31.61248207,0.332747689,2.618382164,81.20181809,0.15,0,,
31.6632297,0.33351944,2.623355547,81.14439918,0.15,0,,
31.72060323,0.33503979,2.633085723,81.10282981,0,0.2,,
31.77101755,0.336517845,2.642312696,80.4305271,0,0.2,,
31.82997417,0.337216806,2.646308932,79.60074644,0,0.2,,
31.89327621,0.337934518,2.650041742,78.414908,0,0.2,,
31.98846912,0.339358696,2.65624938,75.31067177,0,0.2,,
32.03681874,0.340168797,2.659197823,73.69037415,0,0.2,,
32.08392549,0.341876751,2.664564653,70.74041719,0,0.2,,
32.14280009,0.343713872,2.669483659,68.04646159,0,0.2,,
32.19946599,0.344626569,2.671695164,66.84458762,0,0.2,,
32.26501441,0.345555124,2.67382035,65.7002013,0,0.2,,
32.31845784,0.346432495,2.675729294,64.68615759,0,0.2,,
32.37837648,0.347274293,2.677482233,63.77283008,0,0.2,,
32.44545412,0.348826304,2.680543423,62.25084151,0,0.2,,
32.51303244,0.350623811,2.683869414,60.84304543,0,0.2,,
32.56239748,0.351048823,2.684629844,60.62111492,0,0.2,,
32.6159904,0.351048823,2.684629844,60.62111492,0,0.2,,
32.65936279,0.351607238,2.68561986,60.57766875,0,0.2,,
32.71787286,0.351743701,2.68585903,61.08932692,0,0.2,,
32.77781057,0.351693294,2.685759374,61.84022849,0,0.2,,
32.82900262,0.351667681,2.68570743,62.22733867,0,0.2,,
32.90224957,0.351643181,2.685656907,62.60305169,0,0.2,,
32.96394563,0.351619037,2.685606279,62.97875566,0,0.2,,
33.03079247,0.351548062,2.685452224,64.11722336,0,0.2,,
33.08766532,0.351524671,2.685399641,64.50429648,0,0.2,,
33.12949848,0.35150233,2.685348508,64.87998586,0,0.2,,
33.18784857,0.351480346,2.68529728,65.25567699,0,0.2,,
33.2387805,0.351436812,2.685192981,66.01845724,0,0.2,,
33.29894853,0.351374564,2.685036584,67.15699822,0,0.2,,
33.35830688,0.351354734,2.684984777,67.53274291,0,0.2,,
33.40655446,0.351354734,2.684984777,67.53274291,0,0.2,,
33.4702723,0.351296766,2.684827117,68.67151036,0,0.2,,
33.53708529,0.351277763,2.684773232,69.05877533,0,0.2,,
33.58844423,0.351241892,2.684668209,69.81066475,0,0.2,,
33.6452682,0.351223938,2.684613889,70.19807514,0,0.2,,
33.70134592,0.351190109,2.684508032,70.95025246,0,0.2,,
33.76824164,0.351157155,2.68440002,71.71402588,0,0.2,,
33.83768511,0.35114144,2.68434662,72.09028763,0,0.2,,
33.90149713,0.351125607,2.684291466,72.47800335,0,0.2,,
33.94881105,0.351110587,2.684237804,72.8543665,0,0.2,,
33.99884558,0.35109591,2.684184015,73.23077995,0,0.2,,
34.07167029,0.351053547,2.684020266,74.37173591,0,0.2,,
34.13076997,0.351026948,2.68390994,75.13643794,0,0.2,,
34.18725419,0.351014376,2.683855425,75.51315969,0,0.2,,
34.24838471,0.351001791,2.683799141,75.90135086,0,0.2,,
34.31182265,0.350989932,2.6837444,76.27817674,0,0.2,,
34.35394645,0.350966943,2.683632928,77.04340564,0,0.2,,
34.42229271,0.350945725,2.683522702,77.7974209,0,0.2,,
34.49617934,0.350935351,2.683465762,78.18593339,0,0.2,,
34.56133986,0.350916298,2.683354941,78.94025968,0,0.2,,
34.61687303,0.350907044,2.683297709,79.3289345,0,0.2,,
34.68698883,0.350890174,2.683186348,80.08358132,0,0.2,,
34.72065616,0.350874532,2.683072961,80.84987546,0,0.2,,
34.7731092,0.350867378,2.683016994,81.22738324,0,0.2,,
34.82297993,0.350860389,2.682959252,81.61638562,0,0.2,,
34.88521862,0.350847932,2.682846945,82.37166784,0.15,0,,
34.94415998,0.350899406,2.683228316,82.69295813,0.15,0,,
34.9867897,0.351048621,2.684396635,82.87015027,0.15,0,,
35.04557157,0.351628318,2.689002991,82.72454124,0.15,0,,
35.11755419,0.352048271,2.692222374,82.38291755,0.15,0,,
35.16771722,0.353175466,2.700179732,81.41347183,0.15,0,,
35.22615123,0.354516877,2.708582005,80.28608043,0,0.2,,
35.28701568,0.35523731,2.712847949,79.73427383,0,0.2,,
35.35121512,0.355956999,2.716827906,79.16726406,0,0.2,,
35.40244055,0.357424369,2.724019022,77.65675767,0,0.2,,
35.45995259,0.35878876,2.729850163,75.76291392,0,0.2,,
35.51899338,0.359439015,2.732333271,74.62825165,0,0.2,,
35.57188702,0.360044978,2.734475225,73.53186387,0,0.2,,
35.63324451,0.361219671,2.738249651,71.67349813,0,0.2,,
35.68718219,0.362220957,2.741175989,70.3587327,0,0.2,,
35.75003695,0.362647575,2.742362093,69.89574756,0,0.2,,
35.7997458,0.36299151,2.743298727,69.59113491,0,0.2,,
35.84724164,0.363471978,2.7445836,69.39416348,0,0.2,,
35.90773201,0.363631217,2.74500488,69.78076219,0,0.2,,
35.95685983,0.363618024,2.744964166,70.15693534,0,0.2,,
36.01188135,0.363600471,2.744910032,70.5319863,0,0.2,,
36.07025814,0.363565978,2.744799897,71.29341043,0,0.2,,
36.13195729,0.363533483,2.744691166,72.04344168,0,0.2,,
36.20235324,0.363517318,2.744635063,72.4298191,0,0.2,,
36.30427647,0.363487063,2.744525985,73.17985543,0,0.2,,
36.3674674,0.363472052,2.744469709,73.56624627,0,0.2,,
36.43418145,0.363457849,2.744415038,73.94128028,0,0.2,,
36.48869205,0.363417058,2.744249074,75.07782228,0,0.2,,
36.54512215,0.363404337,2.744194204,75.4529149,0,0.2,,
36.59209156,0.363391615,2.744137617,75.8393959,0,0.2,,
36.64200401,0.363379636,2.744082635,76.21453655,0,0.2,,
36.69445014,0.363368018,2.744027582,76.58971289,0,0.2,,
36.75466275,0.363334987,2.743860177,77.72692249,0,0.2,,
36.80447793,0.363324502,2.743803067,78.11368226,0,0.2,,
36.85715437,0.36331469,2.743747545,78.48912027,0,0.2,,
36.91861653,0.36329587,2.74363455,79.25153695,0,0.2,,
36.96709895,0.363278782,2.743522898,80.00279056,0,0.2,,
37.03345394,0.363270543,2.743465252,80.38988423,0,0.2,,
37.08354807,0.363262914,2.743409222,80.765649,0,0.2,,
37.13256454,0.363255649,2.743353117,81.14147104,0.15,0,,
37.19077778,0.363242019,2.743238984,81.90467583,0.15,0,,
37.25105882,0.363653095,2.746354719,82.83624618,0.15,0,,
37.30632687,0.363951434,2.748778619,83.18992563,0.15,0,,
37.36833739,0.364314777,2.751918294,83.69400031,0.15,0,,
37.41985559,0.36504671,2.759325491,85.09901215,0.15,0,,
37.47716093,0.365631522,2.767215223,86.47969576,0.15,0,,
37.52640009,0.365860733,2.771254028,87.06375312,0.15,0,,
37.59810495,0.366066835,2.775637249,87.52304554,0,-0.2,,
37.65202785,0.36625181,2.780186206,87.77790904,0,-0.2,,
37.71989393,0.366609333,2.792124034,89.46364331,0,-0.2,,
37.77211189,0.366609333,2.792124034,89.46364331,0,-0.2,,
37.8231318,0.366568712,2.797500121,91.99092457,0,-0.2,,
37.88651919,0.366473788,2.79966706,93.31792499,0,-0.2,,
37.93792987,0.366340964,2.801678939,94.52159649,0,-0.2,,
37.98468757,0.366001544,2.805257848,96.56293087,0,-0.2,,
38.05350447,0.36564126,2.808114024,98.02603093,0,-0.2,,
38.09460735,0.36547961,2.809239358,98.51976972,0,-0.2,,
38.1459198,0.365338548,2.810170705,98.85616597,0,-0.2,,
38.21536088,0.36507609,2.81183042,98.92887827,0,-0.2,,
38.27326703,0.365044637,2.812024897,98.65145599,0,-0.2,,
38.34102964,0.365032927,2.812092776,98.28316086,0,-0.2,,
38.41182041,0.36501288,2.812212415,97.52025128,0,-0.2,,
38.4778986,0.365003536,2.812271562,97.14447156,0,-0.2,,
38.53968906,0.36498573,2.81239207,96.38145572,0,-0.2,,
38.58334804,0.36498573,2.81239207,96.38145572,0,-0.2,,
38.64008403,0.364955063,2.812632834,94.86650899,0,-0.2,,
38.7035799,0.364948425,2.812692865,94.49054941,0,-0.2,,
38.75064111,0.364941993,2.812754829,94.10316451,0,-0.2,,
38.80713701,0.364936147,2.812815074,93.7271394,0,-0.2,,
38.87288523,0.364925482,2.812937682,92.96358469,0,-0.2,,
38.93770266,0.364916565,2.813058802,92.21126474,0,-0.2,,
39.00539184,0.36491259,2.813121302,91.82362964,0,-0.2,,
39.05610275,0.364909136,2.813182014,91.44733727,0,-0.2,,
39.10589838,0.36490608,2.813242775,91.07098734,0,-0.2,,
39.16728044,0.364901105,2.813366271,90.30670435,0,-0.2,,
39.21969008,0.364897792,2.813491071,89.54215932,0,-0.2,,
39.28769636,0.364896123,2.813612058,88.78876578,0,-0.2,,
39.35539198,0.364895875,2.813674069,88.4006211,0,-0.2,,
39.40509772,0.364896038,2.813734301,88.02383587,0,-0.2,,
39.46191168,0.364897593,2.813856707,87.25867598,0,-0.2,,
39.51824999,0.364900735,2.813977425,86.50471056,0.15,0,,
39.58264685,0.364932151,2.814451794,86.10386244,0.15,0,,
39.6451087,0.365018354,2.815666575,85.64728581,0.15,0,,
39.69806218,0.365172111,2.81758337,85.05880741,0.15,0,,
39.74773359,0.36575397,2.823351935,83.20667732,0.15,0,,
39.80220199,0.366724949,2.830327925,80.77800459,0,0.2,,
39.85203934,0.367985402,2.837348746,78.83810963,0,0.2,,
39.91051269,0.368662725,2.840749749,78.39216536,0,0.2,,
39.96807027,0.369737463,2.845888441,77.61426873,0,0.2,,
40.02660155,0.370388037,2.848782303,76.77267676,0,0.2,,
40.07790565,0.370563713,2.849535853,76.61269567,0,0.2,,
40.13494229,0.370657663,2.849932947,76.69856089,0,0.2,,
40.19052887,0.370656034,2.84991229,77.38877322,0,0.2,,
40.25774384,0.370635043,2.849799573,78.14996493,0,0.2,,
40.31732011,0.370625242,2.849743888,78.52495795,0,0.2,,
40.37355828,0.370615517,2.849686406,78.91136878,0,0.2,,
40.43221951,0.37060644,2.84963051,79.28646875,0,0.2,,
40.49248123,0.370589112,2.849516716,80.04820456,0,0.2,,
40.59124875,0.37057349,2.849404232,80.79879882,0,0.2,,
40.65864301,0.370559113,2.849289668,81.56100088,0,0.2,,
40.71202946,0.370552578,2.849233111,81.93650097,0.15,0,,
40.75759268,0.370552578,2.849233111,81.93650097,0.15,0,,
40.81881738,0.370930057,2.852079005,82.62239645,0.15,0,,
40.88271546,0.371226416,2.85440021,82.838462,0.15,0,,
40.93262839,0.371577468,2.857251585,83.18390509,0.15,0,,
40.98747969,0.371967157,2.860628893,83.75181763,0.15,0,,
41.0529027,0.372996191,2.872061281,86.00579007,0.15,0,,
41.11290812,0.373260267,2.87615307,86.65087703,0.15,0,,
41.16924477,0.37348874,2.880354233,87.13041349,0,-0.2,,
41.23521304,0.373897403,2.889330994,87.67138521,0,-0.2,,
41.28158617,0.374133433,2.896134169,88.6743863,0,-0.2,,
41.34480476,0.374188021,2.90046132,90.35856154,0,-0.2,,
41.39616394,0.374172097,2.901927446,91.11811382,0,-0.2,,
41.45027328,0.374144455,2.903150015,91.66846976,0,-0.2,,
41.5034306,0.374095705,2.904663909,92.0437196,0,-0.2,,
41.58912516,0.374077393,2.905136739,91.56584262,0,-0.2,,
41.64813662,0.374074293,2.905196445,91.1904092,0,-0.2,,
41.7096622,0.374071505,2.905257983,90.80352519,0,-0.2,,
41.75820875,0.374067276,2.905377585,90.05239286,0,-0.2,,
41.81504536,0.374064587,2.905499641,89.28968273,0,-0.2,,
41.8840363,0.37406382,2.905558828,88.91386708,0,-0.2,,
41.92983985,0.374063437,2.905619714,88.52670517,0,-0.2,,
41.98474765,0.374063442,2.905678863,88.15087377,0,-0.2,,
42.03306246,0.374064649,2.905799086,87.38765161,0,-0.2,,
42.08685207,0.37406741,2.905917657,86.63559604,0,-0.2,,
42.15026689,0.374069444,2.905978788,86.24808575,0.15,0,,
42.21407819,0.374071815,2.906038145,85.87191562,0.15,0,,
42.27808094,0.374193121,2.907562874,85.04563613,0.15,0,,
42.33400869,0.374589716,2.911640275,83.63046313,0.15,0,,
42.39657617,0.375403503,2.917806955,81.0453174,0.15,0,,
42.44564438,0.375403503,2.917806955,81.0453174,0,0.2,,
42.5042088,0.376548792,2.924225286,78.68758172,0,0.2,,
42.54905033,0.377552546,2.929127868,78.31912124,0,0.2,,
42.61473775,0.377992662,2.931272757,78.72768193,0,0.2,,
42.70923114,0.377998454,2.931295237,79.098537,0,0.2,,
42.78159237,0.377980042,2.931177991,79.86143098,0,0.2,,
42.82381034,0.377980042,2.931177991,79.86143098,0,0.2,,
42.87215877,0.377971551,2.931120085,80.23729042,0,0.2,,
42.94629002,0.3779481,2.930943989,81.37658424,0,0.2,,
43.00506186,0.377940911,2.93088392,81.76405783,0.15,0,,
43.07599401,0.377934315,2.930825529,82.14019021,0.15,0,,
43.13013339,0.378108004,2.932130746,82.36760855,0.15,0,,
43.17654896,0.378108004,2.932130746,82.36760855,0.15,0,,
43.23604178,0.378681104,2.936284629,81.88928667,0.15,0,,
43.29785895,0.379732423,2.943374801,81.2512161,0,0.2,,
43.35584569,0.381145273,2.952373607,80.81107925,0,0.2,,
43.42447901,0.382341887,2.959457718,79.66819226,0,0.2,,
43.46910095,0.382838383,2.962091018,78.68245268,0,0.2,,
43.5392673,0.383650547,2.965873983,76.87398766,0,0.2,,
43.59803605,0.38426544,2.968424692,75.8772374,0,0.2,,
43.64920759,0.384459059,2.969193355,75.70798001,0,0.2,,
43.71473241,0.384579129,2.969664572,75.74634443,0,0.2,,
43.77809834,0.384616166,2.969807341,75.99269462,0,0.2,,
43.82122111,0.384605906,2.969759135,76.36598881,0,0.2,,
43.86460328,0.384584086,2.969651724,77.13006222,0,0.2,,
43.92952013,0.38456372,2.969544151,77.8942791,0,0.2,,
43.99938464,0.384545099,2.969438057,78.64725409,0,0.2,,
44.06126404,0.384536055,2.969383308,79.0352332,0,0.2,,
44.12684846,0.384519549,2.969276808,79.78854163,0,0.2,,
44.18038654,0.384511587,2.969221832,80.17670027,0,0.2,,
44.24998379,0.384504213,2.969168401,80.55350272,0,0.2,,
44.30243063,0.384490313,2.969059709,81.31871307,0,0.2,,
44.35801506,0.384478028,2.968952368,82.07274717,0.15,0,,
44.40811157,0.384520458,2.969245452,82.40818703,0.15,0,,
44.47053051,0.384639128,2.970138339,82.61831466,0.15,0,,
44.52740741,0.384825625,2.971558594,82.68172706,0.15,0,,
44.58110452,0.385682839,2.977891877,82.07607938,0.15,0,,
44.6331594,0.386030167,2.980294387,81.77801732,0.15,0,,
44.68327355,0.386362045,2.982660199,81.51075374,0.15,0,,
44.74995375,0.387174918,2.98801245,80.98036386,0,0.2,,
44.80316353,0.388221144,2.994450317,80.75149523,0,0.2,,
44.88078904,0.389002223,2.999349296,81.18480822,0,0.2,,
44.93400145,0.389188686,3.000550465,81.16447109,0,0.2,,
44.99891615,0.389276014,3.001111427,81.15273004,0,0.2,,
45.06719828,0.389297863,3.001245053,81.40446404,0.15,0,,
45.12247038,0.389322482,3.001413017,82.22149243,0.15,0,,
45.18816996,0.38959259,3.003567974,83.38046219,0.15,0,,
45.23494363,0.389823994,3.005680657,84.1012298,0.15,0,,
45.29673672,0.390094394,3.00846633,84.8246364,0.15,0,,
45.34927583,0.390395088,3.012017657,85.5226957,0.15,0,,
45.39981699,0.391044456,3.021151471,86.09844416,0.15,0,,
45.45254898,0.391728274,3.031182436,86.09908752,0.15,0,,
45.50664091,0.392065025,3.036123832,86.09880072,0.15,0,,
45.55690384,0.392401794,3.041065303,86.09785225,0.15,0,,
45.61664677,0.393420677,3.055957124,86.02529059,0.15,0,,
45.68316245,0.393772458,3.060991337,85.97828096,0.15,0,,
45.75157547,0.394466862,3.070864004,85.9707193,0.15,0,,
45.80051684,0.394824601,3.075947219,85.97146248,0.15,0,,
45.85974693,0.395171674,3.080878763,85.97378523,0.15,0,,
45.92172432,0.395876858,3.090897839,85.97512878,0.15,0,,
45.96676779,0.396571093,3.100766929,85.97788048,0.15,0,,
46.01587582,0.396928623,3.105852081,85.97914337,0.15,0,,
46.06736851,0.397622536,3.115725755,85.98118104,0.15,0,,
46.130234,0.398326918,3.125752605,85.98277426,0.15,0,,
46.18145776,0.398673863,3.130692529,85.98333604,0.15,0,,
46.23890948,0.399031321,3.135782772,85.98357153,0.15,0,,
46.29477882,0.399725278,3.145664205,85.98207273,0.15,0,,
46.35799837,0.40042822,3.155664436,85.95280898,0.15,0,,
46.42326713,0.400774815,3.160535305,85.89445779,0.15,0,,
46.47309756,0.401138853,3.165583209,85.85946918,0.15,0,,
46.52995729,0.401853272,3.175457486,85.85516088,0.15,0,,
46.59420562,0.402578377,3.185471358,85.8580197,0.15,0,,
46.66357279,0.402935581,3.190404689,85.85907753,0.15,0,,
46.73428607,0.403303551,3.195487672,85.86035476,0.15,0,,
46.77875233,0.403660599,3.200421331,85.86176604,0.15,0,,
46.82686067,0.404385309,3.210440293,85.86431206,0.15,0,,
46.8779304,0.405099047,3.220313008,85.86627967,0.15,0,,
46.93985176,0.405466719,3.225400316,85.86711967,0.15,0,,
47.00330329,0.405823582,3.230338915,85.86780765,0.15,0,,
47.08084798,0.406548142,3.240367942,85.86840457,0.15,0,,
47.15954304,0.406905036,3.245308031,85.86788531,0.15,0,,
47.21724916,0.407261985,3.250247807,85.86638918,0.15,0,,
47.28165007,0.40834224,3.265100137,85.76545248,0.15,0,,
47.32281637,0.408718416,3.270163615,85.74379972,0.15,0,,
47.3881979,0.409085539,3.275100102,85.74126623,0.15,0,,
47.44153023,0.409452517,3.280035199,85.73999899,0.15,0,,
47.48720884,0.410197752,3.290046992,85.74336718,0.15,0,,
47.55177474,0.410943026,3.300062127,85.74565813,0.15,0,,
47.60040522,0.411309963,3.304995217,85.74705255,0.15,0,,
47.65090847,0.411676831,3.309929002,85.748341,0.15,0,,
47.7043519,0.412421553,3.31994855,85.75053939,0.15,0,,
47.76757598,0.413166213,3.329971643,85.7522373,0.15,0,,
47.83526158,0.413532998,3.334909748,85.75288366,0.15,0,,
47.8942318,0.414277703,3.344937547,85.75325433,0.15,0,,
47.95083666,0.415011384,3.354815634,85.75059467,0.15,0,,
48.01436567,0.415753554,3.364776794,85.69182908,0.15,0,,
48.07767296,0.416122868,3.369652797,85.63945146,0.15,0,,
48.12586212,0.41651057,3.374728384,85.62814486,0.15,0,,
48.18366885,0.4172644,3.38459677,85.62561445,0.15,0,,
48.23523855,0.418029672,3.394607174,85.62901252,0.15,0,,
48.30016708,0.41840668,3.399539566,85.62988882,0.15,0,,
48.35780287,0.418794976,3.404621036,85.6313125,0.15,0,,
48.41635513,0.419171772,3.409553562,85.63268087,0.15,0,,
48.46128297,0.419548504,3.414486807,85.63393524,0.15,0,,
48.52083993,0.420313272,3.424505299,85.63605978,0.15,0,,
48.58162618,0.421078004,3.434527369,85.63769427,0.15,0,,
48.64033818,0.421831363,3.444403224,85.63861256,0.15,0,,
48.68352914,0.421831363,3.444403224,85.63861256,0.15,0,,
48.74395275,0.422596197,3.454430002,85.63743861,0.15,0,,
48.80012989,0.423735007,3.469308261,85.56093863,0.15,0,,
48.86469626,0.424116096,3.474193886,85.51732177,0.15,0,,
48.9172883,0.424514715,3.479276572,85.5128012,0.15,0,,
48.9875052,0.42490154,3.4842112,85.51068352,0.15,0,,
49.03255439,0.425288321,3.489141114,85.51196894,0.15,0,,
49.08464599,0.426073626,3.499151658,85.51442324,0.15,0,,
49.16503286,0.427245532,3.514095635,85.51838342,0.15,0,,
49.23403549,0.427632122,3.519028324,85.51960173,0.15,0,,
49.28206563,0.42803039,3.524111344,85.52071038,0.15,0,,
49.34387803,0.428803455,3.533980973,85.52248881,0.15,0,,
49.38512421,0.429588271,3.544003765,85.52376985,0.15,0,,
49.45909452,0.429974835,3.548941375,85.52396974,0.15,0,,
49.51973176,0.43037313,3.554028849,85.5235849,0.15,0,,
49.58960819,0.430759755,3.558966529,85.52233841,0.15,0,,
49.63228345,0.431146108,3.563902122,85.51875048,0.15,0,,
49.69199944,0.431928688,3.57382427,85.4311339,0.15,0,,
49.75280142,0.432730676,3.583808222,85.39749922,0.15,0,,
49.81358194,0.43352383,3.593667977,85.3988867,0.15,0,,
49.85792899,0.43393262,3.59874892,85.39892511,0.15,0,,
49.91168618,0.43432933,3.603679132,85.40006311,0.15,0,,
49.9580667,0.435134573,3.613689688,85.40276543,0.15,0,,
50.01685953,0.435927517,3.623553157,85.40526015,0.15,0,,
50.07671785,0.43673235,3.633569426,85.40724093,0.15,0,,
50.1723659,0.437128761,3.638504139,85.40804806,0.15,0,,
50.23306274,0.437537199,3.643589334,85.40874565,0.15,0,,
50.29438353,0.437933639,3.648525786,85.40922232,0.15,0,,
50.34417224,0.438738568,3.658549379,85.40870697,0.15,0,,
